qid,difficulty,tags,url
1178,Hard,Array|Hash Table|String|Bit Manipulation|Trie,https://leetcode.cn/problems/number-of-valid-words-for-each-puzzle
1185,Easy,Math,https://leetcode.cn/problems/day-of-the-week
1186,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/maximum-subarray-sum-with-one-deletion
1187,Hard,Array|Binary Search|Dynamic Programming|Sorting,https://leetcode.cn/problems/make-array-strictly-increasing
1190,Medium,String|Stack,https://leetcode.cn/problems/reverse-substrings-between-each-pair-of-parentheses
1200,Easy,Array|Sorting,https://leetcode.cn/problems/minimum-absolute-difference
1202,Medium,Array|Hash Table|String|Depth-First Search|Breadth-First Search|Union-Find|Sorting,https://leetcode.cn/problems/smallest-string-with-swaps
1207,Easy,Array|Hash Table,https://leetcode.cn/problems/unique-number-of-occurrences
1208,Medium,String|Binary Search|Sliding Window|Prefix Sum,https://leetcode.cn/problems/get-equal-substrings-within-budget
1218,Medium,Array|Hash Table|Dynamic Programming,https://leetcode.cn/problems/longest-arithmetic-subsequence-of-given-difference
1219,Medium,Array|Backtracking|Matrix,https://leetcode.cn/problems/path-with-maximum-gold
1220,Hard,Dynamic Programming,https://leetcode.cn/problems/count-vowels-permutation
1221,Easy,String|Greedy|Counting,https://leetcode.cn/problems/split-a-string-in-balanced-strings
1223,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/dice-roll-simulation
1224,Hard,Array|Hash Table,https://leetcode.cn/problems/maximum-equal-frequency
1227,Medium,Math|Dynamic Programming|Brainteaser|Probability and Statistics,https://leetcode.cn/problems/airplane-seat-assignment-probability
1233,Medium,Array|String|Depth-First Search|Trie,https://leetcode.cn/problems/remove-sub-folders-from-the-filesystem
1234,Medium,String|Sliding Window,https://leetcode.cn/problems/replace-the-substring-for-balanced-string
1237,Medium,Math|Two Pointers|Binary Search|Interactive,https://leetcode.cn/problems/find-positive-integer-solution-for-a-given-equation
1238,Medium,Math|Backtracking|Bit Manipulation,https://leetcode.cn/problems/circular-permutation-in-binary-representation
1239,Medium,Array|String|Backtracking|Bit Manipulation,https://leetcode.cn/problems/maximum-length-of-a-concatenated-string-with-unique-characters
1247,Medium,Math|String|Greedy,https://leetcode.cn/problems/minimum-swaps-to-make-strings-equal
1248,Medium,Array|Hash Table|Math|Sliding Window|Prefix Sum,https://leetcode.cn/problems/count-number-of-nice-subarrays
1250,Hard,Array|Math|Number Theory,https://leetcode.cn/problems/check-if-it-is-a-good-array
1253,Medium,Array|Greedy|Matrix,https://leetcode.cn/problems/reconstruct-a-2-row-binary-matrix
1255,Hard,Array|Hash Table|String|Dynamic Programming|Backtracking|Bit Manipulation|Counting|Bitmask,https://leetcode.cn/problems/maximum-score-words-formed-by-letters
1262,Medium,Array|Dynamic Programming|Greedy|Sorting,https://leetcode.cn/problems/greatest-sum-divisible-by-three
1269,Hard,Dynamic Programming,https://leetcode.cn/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps
1276,Medium,Math,https://leetcode.cn/problems/number-of-burgers-with-no-waste-of-ingredients
1277,Medium,Array|Dynamic Programming|Matrix,https://leetcode.cn/problems/count-square-submatrices-with-all-ones
1278,Hard,String|Dynamic Programming,https://leetcode.cn/problems/palindrome-partitioning-iii
1281,Easy,Math,https://leetcode.cn/problems/subtract-the-product-and-sum-of-digits-of-an-integer
1282,Medium,Array|Hash Table|Greedy,https://leetcode.cn/problems/group-the-people-given-the-group-size-they-belong-to
1286,Medium,String|Backtracking|Design|Iterator,https://leetcode.cn/problems/iterator-for-combination
1287,Easy,Array,https://leetcode.cn/problems/element-appearing-more-than-25-in-sorted-array
1288,Medium,Array|Sorting,https://leetcode.cn/problems/remove-covered-intervals
1291,Medium,Enumeration,https://leetcode.cn/problems/sequential-digits
1295,Easy,Array|Math,https://leetcode.cn/problems/find-numbers-with-even-number-of-digits
1296,Medium,Array|Hash Table|Greedy|Sorting,https://leetcode.cn/problems/divide-array-in-sets-of-k-consecutive-numbers
1297,Medium,Hash Table|String|Sliding Window,https://leetcode.cn/problems/maximum-number-of-occurrences-of-a-substring
1298,Hard,Array|Breadth-First Search|Graph Theory,https://leetcode.cn/problems/maximum-candies-you-can-get-from-boxes
1299,Easy,Array,https://leetcode.cn/problems/replace-elements-with-greatest-element-on-right-side
1300,Medium,Array|Binary Search|Sorting,https://leetcode.cn/problems/sum-of-mutated-array-closest-to-target
1301,Hard,Array|Dynamic Programming|Matrix,https://leetcode.cn/problems/number-of-paths-with-max-score
1304,Easy,Array|Math,https://leetcode.cn/problems/find-n-unique-integers-sum-up-to-zero
1306,Medium,Array|Depth-First Search|Breadth-First Search,https://leetcode.cn/problems/jump-game-iii
1309,Easy,String,https://leetcode.cn/problems/decrypt-string-from-alphabet-to-integer-mapping
1310,Medium,Array|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/xor-queries-of-a-subarray
1312,Hard,String|Dynamic Programming,https://leetcode.cn/problems/minimum-insertion-steps-to-make-a-string-palindrome
1313,Easy,Array,https://leetcode.cn/problems/decompress-run-length-encoded-list
1314,Medium,Array|Matrix|Prefix Sum,https://leetcode.cn/problems/matrix-block-sum
1316,Hard,String|Trie|Rolling Hash|Hash Function,https://leetcode.cn/problems/distinct-echo-substrings
1317,Easy,Math,https://leetcode.cn/problems/convert-integer-to-the-sum-of-two-no-zero-integers
1323,Easy,Math|Greedy,https://leetcode.cn/problems/maximum-69-number
1324,Medium,Array|String|Simulation,https://leetcode.cn/problems/print-words-vertically
1328,Medium,String|Greedy,https://leetcode.cn/problems/break-a-palindrome
1330,Hard,Array|Math|Greedy,https://leetcode.cn/problems/reverse-subarray-to-maximize-array-value
1331,Easy,Array|Hash Table|Sorting,https://leetcode.cn/problems/rank-transform-of-an-array
1332,Easy,Two Pointers|String,https://leetcode.cn/problems/remove-palindromic-subsequences
1333,Medium,Array|Sorting,https://leetcode.cn/problems/filter-restaurants-by-vegan-friendly-price-and-distance
1337,Easy,Array|Binary Search|Sorting|Heap (Priority Queue)|Matrix,https://leetcode.cn/problems/the-k-weakest-rows-in-a-matrix
1338,Medium,Array|Hash Table|Greedy|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/reduce-array-size-to-the-half
1342,Easy,Math|Bit Manipulation,https://leetcode.cn/problems/number-of-steps-to-reduce-a-number-to-zero
1345,Hard,Array|Hash Table|Breadth-First Search,https://leetcode.cn/problems/jump-game-iv
1356,Easy,Array|Bit Manipulation|Sorting|Counting,https://leetcode.cn/problems/sort-integers-by-the-number-of-1-bits
1357,Medium,Array|Hash Table|Design,https://leetcode.cn/problems/apply-discount-every-n-orders
1359,Hard,Math|Dynamic Programming|Combinatorics,https://leetcode.cn/problems/count-all-valid-pickup-and-delivery-options
1363,Hard,Array|Math|Dynamic Programming|Greedy|Sorting,https://leetcode.cn/problems/largest-multiple-of-three
1365,Easy,Array|Hash Table|Sorting|Counting Sort,https://leetcode.cn/problems/how-many-numbers-are-smaller-than-the-current-number
1366,Medium,Array|Hash Table|String|Sorting|Counting,https://leetcode.cn/problems/rank-teams-by-votes
1370,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/increasing-decreasing-string
1371,Medium,Hash Table|String|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/find-the-longest-substring-containing-vowels-in-even-counts
1374,Easy,String,https://leetcode.cn/problems/generate-a-string-with-characters-that-have-odd-counts
1375,Medium,Array,https://leetcode.cn/problems/number-of-times-binary-string-is-prefix-aligned
1380,Easy,Array|Matrix,https://leetcode.cn/problems/lucky-numbers-in-a-matrix
1381,Medium,Array|Stack|Design,https://leetcode.cn/problems/design-a-stack-with-increment-operation
1385,Easy,Array|Two Pointers|Binary Search|Sorting,https://leetcode.cn/problems/find-the-distance-value-between-two-arrays
1387,Medium,Dynamic Programming|Memoization|Sorting,https://leetcode.cn/problems/sort-integers-by-the-power-value
1389,Easy,Array|Simulation,https://leetcode.cn/problems/create-target-array-in-the-given-order
1390,Medium,Array|Math,https://leetcode.cn/problems/four-divisors
1392,Hard,String|Rolling Hash|String Matching|Hash Function,https://leetcode.cn/problems/longest-happy-prefix
1394,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/find-lucky-integer-in-an-array
1395,Medium,Array|Dynamic Programming|Binary Indexed Tree|Segment Tree,https://leetcode.cn/problems/count-number-of-teams
1396,Medium,Hash Table|String|Design,https://leetcode.cn/problems/design-underground-system
1397,Hard,String|Dynamic Programming|String Matching,https://leetcode.cn/problems/find-all-good-strings
1399,Easy,Hash Table|Math|Counting,https://leetcode.cn/problems/count-largest-group
1400,Medium,Hash Table|String|Greedy|Counting,https://leetcode.cn/problems/construct-k-palindrome-strings
1402,Hard,Array|Dynamic Programming|Greedy|Sorting,https://leetcode.cn/problems/reducing-dishes
1403,Easy,Array|Greedy|Sorting,https://leetcode.cn/problems/minimum-subsequence-in-non-increasing-order
1404,Medium,String|Bit Manipulation|Simulation,https://leetcode.cn/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one
1405,Medium,String|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/longest-happy-string
1406,Hard,Array|Math|Dynamic Programming|Game Theory,https://leetcode.cn/problems/stone-game-iii
1408,Easy,Array|String|String Matching,https://leetcode.cn/problems/string-matching-in-an-array
1409,Medium,Array|Binary Indexed Tree|Simulation,https://leetcode.cn/problems/queries-on-a-permutation-with-key
1410,Medium,Hash Table|String,https://leetcode.cn/problems/html-entity-parser
1413,Easy,Array|Prefix Sum,https://leetcode.cn/problems/minimum-value-to-get-positive-step-by-step-sum
1414,Medium,Math|Greedy,https://leetcode.cn/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k
1416,Hard,String|Dynamic Programming,https://leetcode.cn/problems/restore-the-array
1417,Easy,String,https://leetcode.cn/problems/reformat-the-string
1418,Medium,Array|Hash Table|String|Sorting|Ordered Set,https://leetcode.cn/problems/display-table-of-food-orders-in-a-restaurant
1419,Medium,String|Counting,https://leetcode.cn/problems/minimum-number-of-frogs-croaking
1422,Easy,String|Prefix Sum,https://leetcode.cn/problems/maximum-score-after-splitting-a-string
1423,Medium,Array|Sliding Window|Prefix Sum,https://leetcode.cn/problems/maximum-points-you-can-obtain-from-cards
1425,Hard,Array|Dynamic Programming|Queue|Sliding Window|Heap (Priority Queue)|Monotonic Queue,https://leetcode.cn/problems/constrained-subsequence-sum
1431,Easy,Array,https://leetcode.cn/problems/kids-with-the-greatest-number-of-candies
1432,Medium,Math|Greedy,https://leetcode.cn/problems/max-difference-you-can-get-from-changing-an-integer
1433,Medium,String|Greedy|Sorting,https://leetcode.cn/problems/check-if-a-string-can-break-another-string
1434,Hard,Array|Dynamic Programming|Bit Manipulation|Bitmask,https://leetcode.cn/problems/number-of-ways-to-wear-different-hats-to-each-other
1436,Easy,Array|Hash Table|String,https://leetcode.cn/problems/destination-city
1438,Medium,Array|Queue|Sliding Window|Heap (Priority Queue)|Ordered Set|Monotonic Queue,https://leetcode.cn/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit
1439,Hard,Array|Binary Search|Heap (Priority Queue)|Matrix,https://leetcode.cn/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows
1441,Medium,Array|Stack|Simulation,https://leetcode.cn/problems/build-an-array-with-stack-operations
1442,Medium,Array|Hash Table|Math|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/count-triplets-that-can-form-two-arrays-of-equal-xor
1446,Easy,String,https://leetcode.cn/problems/consecutive-characters
1447,Medium,Math|String|Number Theory,https://leetcode.cn/problems/simplified-fractions
1449,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/form-largest-integer-with-digits-that-add-up-to-target
1450,Easy,Array,https://leetcode.cn/problems/number-of-students-doing-homework-at-a-given-time
1455,Easy,Two Pointers|String|String Matching,https://leetcode.cn/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence
1456,Medium,String|Sliding Window,https://leetcode.cn/problems/maximum-number-of-vowels-in-a-substring-of-given-length
1458,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/max-dot-product-of-two-subsequences
1460,Easy,Array|Hash Table|Sorting,https://leetcode.cn/problems/make-two-arrays-equal-by-reversing-subarrays
1461,Medium,Hash Table|String|Bit Manipulation|Rolling Hash|Hash Function,https://leetcode.cn/problems/check-if-a-string-contains-all-binary-codes-of-size-k
1464,Easy,Array|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/maximum-product-of-two-elements-in-an-array
1470,Easy,Array,https://leetcode.cn/problems/shuffle-the-array
1472,Medium,Array|Linked List|Stack|Design|Doubly-Linked List|Data Stream,https://leetcode.cn/problems/design-browser-history
1473,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/paint-house-iii
1475,Easy,Array|Stack|Monotonic Stack,https://leetcode.cn/problems/final-prices-with-a-special-discount-in-a-shop
1480,Easy,Array|Prefix Sum,https://leetcode.cn/problems/running-sum-of-1d-array
1481,Medium,Array|Hash Table|Greedy|Sorting|Counting,https://leetcode.cn/problems/least-number-of-unique-integers-after-k-removals
1482,Medium,Array|Binary Search,https://leetcode.cn/problems/minimum-number-of-days-to-make-m-bouquets
1486,Easy,Math|Bit Manipulation,https://leetcode.cn/problems/xor-operation-in-an-array
1487,Medium,Array|Hash Table|String,https://leetcode.cn/problems/making-file-names-unique
1491,Easy,Array|Sorting,https://leetcode.cn/problems/average-salary-excluding-the-minimum-and-maximum-salary
1492,Medium,Math|Number Theory,https://leetcode.cn/problems/the-kth-factor-of-n
1493,Medium,Array|Dynamic Programming|Sliding Window,https://leetcode.cn/problems/longest-subarray-of-1s-after-deleting-one-element
1497,Medium,Array|Hash Table|Counting,https://leetcode.cn/problems/check-if-array-pairs-are-divisible-by-k
1498,Medium,Array|Two Pointers|Binary Search|Sorting,https://leetcode.cn/problems/number-of-subsequences-that-satisfy-the-given-sum-condition
1499,Hard,Array|Queue|Sliding Window|Heap (Priority Queue)|Monotonic Queue,https://leetcode.cn/problems/max-value-of-equation
1502,Easy,Array|Sorting,https://leetcode.cn/problems/can-make-arithmetic-progression-from-sequence
1507,Easy,String,https://leetcode.cn/problems/reformat-date
1508,Medium,Array|Two Pointers|Binary Search|Sorting|Prefix Sum,https://leetcode.cn/problems/range-sum-of-sorted-subarray-sums
1509,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves
1510,Hard,Math|Dynamic Programming|Game Theory,https://leetcode.cn/problems/stone-game-iv
1512,Easy,Array|Hash Table|Math|Counting,https://leetcode.cn/problems/number-of-good-pairs
1513,Medium,Math|String,https://leetcode.cn/problems/number-of-substrings-with-only-1s
1520,Hard,Hash Table|String|Greedy|Sorting,https://leetcode.cn/problems/maximum-number-of-non-overlapping-substrings
1523,Easy,Math,https://leetcode.cn/problems/count-odd-numbers-in-an-interval-range
1524,Medium,Array|Math|Dynamic Programming|Prefix Sum,https://leetcode.cn/problems/number-of-sub-arrays-with-odd-sum
1525,Medium,Hash Table|String|Dynamic Programming|Bit Manipulation,https://leetcode.cn/problems/number-of-good-ways-to-split-a-string
1526,Hard,Array|Dynamic Programming|Stack|Greedy|Monotonic Stack,https://leetcode.cn/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array
1529,Medium,String|Greedy,https://leetcode.cn/problems/minimum-suffix-flips
1531,Hard,String|Dynamic Programming,https://leetcode.cn/problems/string-compression-ii
1534,Easy,Array|Enumeration,https://leetcode.cn/problems/count-good-triplets
1535,Medium,Array|Simulation,https://leetcode.cn/problems/find-the-winner-of-an-array-game
1539,Easy,Array|Binary Search,https://leetcode.cn/problems/kth-missing-positive-number
1540,Medium,Hash Table|String,https://leetcode.cn/problems/can-convert-string-in-k-moves
1541,Medium,String|Stack|Greedy,https://leetcode.cn/problems/minimum-insertions-to-balance-a-parentheses-string
1542,Hard,Hash Table|String|Bit Manipulation,https://leetcode.cn/problems/find-longest-awesome-substring
1544,Easy,String|Stack,https://leetcode.cn/problems/make-the-string-great
1545,Medium,String|Recursion|Simulation,https://leetcode.cn/problems/find-kth-bit-in-nth-binary-string
1550,Easy,Array,https://leetcode.cn/problems/three-consecutive-odds
1551,Medium,Math,https://leetcode.cn/problems/minimum-operations-to-make-array-equal
1553,Hard,Dynamic Programming|Memoization,https://leetcode.cn/problems/minimum-number-of-days-to-eat-n-oranges
1556,Easy,String,https://leetcode.cn/problems/thousand-separator
1561,Medium,Array|Math|Greedy|Sorting|Game Theory,https://leetcode.cn/problems/maximum-number-of-coins-you-can-get
1562,Medium,Array|Hash Table|Binary Search|Simulation,https://leetcode.cn/problems/find-latest-group-of-size-m
1563,Hard,Array|Math|Dynamic Programming|Game Theory,https://leetcode.cn/problems/stone-game-v
1566,Easy,Array|Enumeration,https://leetcode.cn/problems/detect-pattern-of-length-m-repeated-k-or-more-times
1567,Medium,Array|Dynamic Programming|Greedy,https://leetcode.cn/problems/maximum-length-of-subarray-with-positive-product
1573,Medium,Math|String,https://leetcode.cn/problems/number-of-ways-to-split-a-string
1574,Medium,Array|Two Pointers|Binary Search|Stack|Monotonic Stack,https://leetcode.cn/problems/shortest-subarray-to-be-removed-to-make-array-sorted
1575,Hard,Array|Dynamic Programming|Memoization,https://leetcode.cn/problems/count-all-possible-routes
1576,Easy,String,https://leetcode.cn/problems/replace-all-s-to-avoid-consecutive-repeating-characters
1577,Medium,Array|Hash Table|Math|Two Pointers,https://leetcode.cn/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers
1583,Medium,Array|Simulation,https://leetcode.cn/problems/count-unhappy-friends
1585,Hard,String|Greedy|Sorting,https://leetcode.cn/problems/check-if-string-is-transformable-with-substring-sort-operations
1588,Easy,Array|Math|Prefix Sum,https://leetcode.cn/problems/sum-of-all-odd-length-subarrays
1589,Medium,Array|Greedy|Sorting|Prefix Sum,https://leetcode.cn/problems/maximum-sum-obtained-of-any-permutation
1590,Medium,Array|Hash Table|Prefix Sum,https://leetcode.cn/problems/make-sum-divisible-by-p
1592,Easy,String,https://leetcode.cn/problems/rearrange-spaces-between-words
1593,Medium,Hash Table|String|Backtracking,https://leetcode.cn/problems/split-a-string-into-the-max-number-of-unique-substrings
1600,Medium,Hash Table|Tree|Depth-First Search|Design,https://leetcode.cn/problems/throne-inheritance
1603,Easy,Design|Simulation|Counting,https://leetcode.cn/problems/design-parking-system
1604,Medium,Array|Hash Table|String|Sorting,https://leetcode.cn/problems/alert-using-same-key-card-three-or-more-times-in-a-one-hour-period
1605,Medium,Array|Greedy|Matrix,https://leetcode.cn/problems/find-valid-matrix-given-row-and-column-sums
1608,Easy,Array|Binary Search|Sorting,https://leetcode.cn/problems/special-array-with-x-elements-greater-than-or-equal-x
1611,Hard,Math|Dynamic Programming|Bit Manipulation|Recursion|Memoization,https://leetcode.cn/problems/minimum-one-bit-operations-to-make-integers-zero
1614,Easy,String|Stack,https://leetcode.cn/problems/maximum-nesting-depth-of-the-parentheses
1616,Medium,Two Pointers|String,https://leetcode.cn/problems/split-two-strings-to-make-palindrome
1619,Easy,Array|Sorting,https://leetcode.cn/problems/mean-of-array-after-removing-some-elements
1624,Easy,Hash Table|String,https://leetcode.cn/problems/largest-substring-between-two-equal-characters
1626,Medium,Array|Dynamic Programming|Sorting,https://leetcode.cn/problems/best-team-with-no-conflicts
1629,Easy,Array|String,https://leetcode.cn/problems/slowest-key
1630,Medium,Array|Hash Table|Sorting,https://leetcode.cn/problems/arithmetic-subarrays
1636,Easy,Array|Hash Table|Sorting,https://leetcode.cn/problems/sort-array-by-increasing-frequency
1638,Medium,Hash Table|String|Dynamic Programming|Enumeration,https://leetcode.cn/problems/count-substrings-that-differ-by-one-character
1640,Easy,Array|Hash Table,https://leetcode.cn/problems/check-array-formation-through-concatenation
1641,Medium,Math|Dynamic Programming|Combinatorics,https://leetcode.cn/problems/count-sorted-vowel-strings
1646,Easy,Array|Simulation,https://leetcode.cn/problems/get-maximum-in-generated-array
1652,Easy,Array|Sliding Window,https://leetcode.cn/problems/defuse-the-bomb
1653,Medium,String|Dynamic Programming|Stack,https://leetcode.cn/problems/minimum-deletions-to-make-string-balanced
1654,Medium,Array|Hash Table|Breadth-First Search,https://leetcode.cn/problems/minimum-jumps-to-reach-home
1657,Medium,Hash Table|String|Sorting|Counting,https://leetcode.cn/problems/determine-if-two-strings-are-close
1658,Medium,Array|Hash Table|Binary Search|Sliding Window|Prefix Sum,https://leetcode.cn/problems/minimum-operations-to-reduce-x-to-zero
1662,Easy,Array|String,https://leetcode.cn/problems/check-if-two-string-arrays-are-equivalent
1663,Medium,String|Greedy,https://leetcode.cn/problems/smallest-string-with-a-given-numeric-value
1664,Medium,Array|Prefix Sum,https://leetcode.cn/problems/ways-to-make-a-fair-array
1668,Easy,String|Dynamic Programming|String Matching,https://leetcode.cn/problems/maximum-repeating-substring
1670,Medium,Array|Linked List|Design|Queue|Doubly-Linked List|Data Stream,https://leetcode.cn/problems/design-front-middle-back-queue
1671,Hard,Array|Binary Search|Dynamic Programming|Greedy,https://leetcode.cn/problems/minimum-number-of-removals-to-make-mountain-array
1672,Easy,Array|Matrix,https://leetcode.cn/problems/richest-customer-wealth
1673,Medium,Array|Stack|Greedy|Monotonic Stack,https://leetcode.cn/problems/find-the-most-competitive-subsequence
1678,Easy,String,https://leetcode.cn/problems/goal-parser-interpretation
1681,Hard,Array|Hash Table|Dynamic Programming|Bit Manipulation|Bitmask,https://leetcode.cn/problems/minimum-incompatibility
1684,Easy,Array|Hash Table|String|Bit Manipulation|Counting,https://leetcode.cn/problems/count-the-number-of-consistent-strings
1686,Medium,Array|Math|Greedy|Sorting|Heap (Priority Queue)|Game Theory,https://leetcode.cn/problems/stone-game-vi
1687,Hard,Array|Dynamic Programming|Segment Tree|Queue|Heap (Priority Queue)|Prefix Sum|Monotonic Queue,https://leetcode.cn/problems/delivering-boxes-from-storage-to-ports
1688,Easy,Math|Simulation,https://leetcode.cn/problems/count-of-matches-in-tournament
1690,Medium,Array|Math|Dynamic Programming|Game Theory,https://leetcode.cn/problems/stone-game-vii
1694,Easy,String,https://leetcode.cn/problems/reformat-phone-number
1695,Medium,Array|Hash Table|Sliding Window,https://leetcode.cn/problems/maximum-erasure-value
1696,Medium,Array|Dynamic Programming|Queue|Heap (Priority Queue)|Monotonic Queue,https://leetcode.cn/problems/jump-game-vi
1700,Easy,Array|Stack|Queue|Simulation,https://leetcode.cn/problems/number-of-students-unable-to-eat-lunch
1702,Medium,String|Greedy,https://leetcode.cn/problems/maximum-binary-string-after-change
1703,Hard,Array|Greedy|Sliding Window|Prefix Sum,https://leetcode.cn/problems/minimum-adjacent-swaps-for-k-consecutive-ones
1704,Easy,String|Counting,https://leetcode.cn/problems/determine-if-string-halves-are-alike
1705,Medium,Array|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/maximum-number-of-eaten-apples
1707,Hard,Array|Bit Manipulation|Trie,https://leetcode.cn/problems/maximum-xor-with-an-element-from-array
1710,Easy,Array|Greedy|Sorting,https://leetcode.cn/problems/maximum-units-on-a-truck
1711,Medium,Array|Hash Table,https://leetcode.cn/problems/count-good-meals
1713,Hard,Array|Hash Table|Binary Search|Greedy,https://leetcode.cn/problems/minimum-operations-to-make-a-subsequence
1716,Easy,Math,https://leetcode.cn/problems/calculate-money-in-leetcode-bank
1717,Medium,String|Stack|Greedy,https://leetcode.cn/problems/maximum-score-from-removing-substrings
1720,Easy,Array|Bit Manipulation,https://leetcode.cn/problems/decode-xored-array
1723,Hard,Array|Dynamic Programming|Backtracking|Bit Manipulation|Bitmask,https://leetcode.cn/problems/find-minimum-time-to-finish-all-jobs
1725,Easy,Array,https://leetcode.cn/problems/number-of-rectangles-that-can-form-the-largest-square
1726,Medium,Array|Hash Table|Counting,https://leetcode.cn/problems/tuple-with-same-product
1732,Easy,Array|Prefix Sum,https://leetcode.cn/problems/find-the-highest-altitude
1733,Medium,Array|Hash Table|Greedy,https://leetcode.cn/problems/minimum-number-of-people-to-teach
1734,Medium,Array|Bit Manipulation,https://leetcode.cn/problems/decode-xored-permutation
1735,Hard,Array|Math|Dynamic Programming|Combinatorics|Number Theory,https://leetcode.cn/problems/count-ways-to-make-array-with-product
1736,Easy,String|Greedy,https://leetcode.cn/problems/latest-time-by-replacing-hidden-digits
1738,Medium,Array|Divide and Conquer|Bit Manipulation|Sorting|Heap (Priority Queue)|Matrix|Prefix Sum|Quickselect,https://leetcode.cn/problems/find-kth-largest-xor-coordinate-value
1742,Easy,Hash Table|Math|Counting,https://leetcode.cn/problems/maximum-number-of-balls-in-a-box
1743,Medium,Array|Hash Table|Depth-First Search,https://leetcode.cn/problems/restore-the-array-from-adjacent-pairs
1744,Medium,Array|Prefix Sum,https://leetcode.cn/problems/can-you-eat-your-favorite-candy-on-your-favorite-day
1745,Hard,String|Dynamic Programming,https://leetcode.cn/problems/palindrome-partitioning-iv
1748,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/sum-of-unique-elements
1749,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/maximum-absolute-sum-of-any-subarray
1750,Medium,Two Pointers|String,https://leetcode.cn/problems/minimum-length-of-string-after-deleting-similar-ends
1752,Easy,Array,https://leetcode.cn/problems/check-if-array-is-sorted-and-rotated
1753,Medium,Math|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/maximum-score-from-removing-stones
1754,Medium,Two Pointers|String|Greedy,https://leetcode.cn/problems/largest-merge-of-two-strings
1758,Easy,String,https://leetcode.cn/problems/minimum-changes-to-make-alternating-binary-string
1759,Medium,Math|String,https://leetcode.cn/problems/count-number-of-homogenous-substrings
1760,Medium,Array|Binary Search,https://leetcode.cn/problems/minimum-limit-of-balls-in-a-bag
1763,Easy,Hash Table|String|Divide and Conquer|Bit Manipulation|Sliding Window,https://leetcode.cn/problems/longest-nice-substring
1764,Medium,Array|Two Pointers|Greedy|String Matching,https://leetcode.cn/problems/form-array-by-concatenating-subarrays-of-another-array
1768,Easy,Two Pointers|String,https://leetcode.cn/problems/merge-strings-alternately
1769,Medium,Array|String|Prefix Sum,https://leetcode.cn/problems/minimum-number-of-operations-to-move-all-balls-to-each-box
1773,Easy,Array|String,https://leetcode.cn/problems/count-items-matching-a-rule
1774,Medium,Array|Dynamic Programming|Backtracking,https://leetcode.cn/problems/closest-dessert-cost
1775,Medium,Array|Hash Table|Greedy|Counting,https://leetcode.cn/problems/equal-sum-arrays-with-minimum-number-of-operations
1779,Easy,Array,https://leetcode.cn/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate
1780,Medium,Math,https://leetcode.cn/problems/check-if-number-is-a-sum-of-powers-of-three
1781,Medium,Hash Table|String|Counting,https://leetcode.cn/problems/sum-of-beauty-of-all-substrings
1784,Easy,String,https://leetcode.cn/problems/check-if-binary-string-has-at-most-one-segment-of-ones
1785,Medium,Array|Greedy,https://leetcode.cn/problems/minimum-elements-to-add-to-form-a-given-sum
1787,Hard,Array|Hash Table|Dynamic Programming|Bit Manipulation|Counting,https://leetcode.cn/problems/make-the-xor-of-all-segments-equal-to-zero
1790,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/check-if-one-string-swap-can-make-strings-equal
1792,Medium,Array|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/maximum-average-pass-ratio
1793,Hard,Array|Two Pointers|Binary Search|Stack|Monotonic Stack,https://leetcode.cn/problems/maximum-score-of-a-good-subarray
1796,Easy,Hash Table|String,https://leetcode.cn/problems/second-largest-digit-in-a-string
1798,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/maximum-number-of-consecutive-values-you-can-make
1799,Hard,Array|Math|Dynamic Programming|Backtracking|Bit Manipulation|Number Theory|Bitmask,https://leetcode.cn/problems/maximize-score-after-n-operations
1800,Easy,Array,https://leetcode.cn/problems/maximum-ascending-subarray-sum
